"Ultra low emission vehicles (ULEVs) [note 1] registered for the first time by body type [note 2] and fuel type, Great Britain and United Kingdom from January 2010",,,,,,,,,,,,,
Table VEH0171a,,,,,,,,,,,,,
This worksheet contains one table. Some cells refer to notes which can be found on the notes worksheet. ,,,,,,,,,,,,,
"Some shorthand is used in this table, [z] = not applicable, [low] = a low figure but not a real zero.",,,,,,,,,,,,,
Geography [note 3],Date Interval [note 4],Date [note 4],Units,BodyType [note 2],Battery Electric,Plug-in hybrid electric (petrol),Plug-in hybrid electric (diesel),Range extended electric,Hybrid electric (petrol),Hybrid electric (diesel),Fuel cell electric,Other fuels,Total
Great Britain,Quarterly,2013 Q4 (October to December),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Quarterly,2014 Q1 (January to March),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Quarterly,2014 Q2 (April to June),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Quarterly,2014 Q3 (July to September),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Quarterly,2014 Q4 (October to December),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Quarterly,2015 Q1 (January to March),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Quarterly,2015 Q2 (April to June),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Quarterly,2015 Q3 (July to September),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Quarterly,2015 Q4 (October to December),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Quarterly,2016 Q1 (January to March),Number,Heavy goods vehicles,3,0,0,0,0,0,0,0,3
Great Britain,Quarterly,2016 Q2 (April to June),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Quarterly,2016 Q3 (July to September),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Quarterly,2016 Q4 (October to December),Number,Heavy goods vehicles,4,0,0,0,0,0,0,0,4
Great Britain,Quarterly,2017 Q1 (January to March),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Quarterly,2017 Q2 (April to June),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Quarterly,2017 Q3 (July to September),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Quarterly,2017 Q4 (October to December),Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
Great Britain,Quarterly,2018 Q1 (January to March),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Quarterly,2018 Q2 (April to June),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Quarterly,2018 Q3 (July to September),Number,Heavy goods vehicles,10,0,0,0,0,0,0,0,10
Great Britain,Quarterly,2018 Q4 (October to December),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Quarterly,2019 Q1 (January to March),Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Quarterly,2019 Q2 (April to June),Number,Heavy goods vehicles,5,0,0,0,0,0,0,0,5
Great Britain,Quarterly,2019 Q3 (July to September),Number,Heavy goods vehicles,8,0,0,0,0,0,0,0,8
Great Britain,Quarterly,2019 Q4 (October to December),Number,Heavy goods vehicles,5,0,0,0,0,0,0,0,5
Great Britain,Quarterly,2020 Q1 (January to March),Number,Heavy goods vehicles,4,0,0,0,0,0,0,0,4
Great Britain,Quarterly,2020 Q2 (April to June),Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Quarterly,2020 Q3 (July to September),Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
Great Britain,Quarterly,2020 Q4 (October to December),Number,Heavy goods vehicles,10,0,0,0,0,0,0,0,10
Great Britain,Quarterly,2021 Q1 (January to March),Number,Heavy goods vehicles,30,0,0,0,0,0,0,0,30
Great Britain,Quarterly,2021 Q2 (April to June),Number,Heavy goods vehicles,34,0,0,0,0,0,0,0,34
Great Britain,Quarterly,2021 Q3 (July to September),Number,Heavy goods vehicles,26,0,0,0,0,0,0,0,26
Great Britain,Quarterly,2021 Q4 (October to December),Number,Heavy goods vehicles,51,0,0,0,0,0,0,0,51
Great Britain,Quarterly,2022 Q1 (January to March),Number,Heavy goods vehicles,67,0,0,0,0,0,0,0,67
Great Britain,Quarterly,2022 Q2 (April to June),Number,Heavy goods vehicles,183,0,0,0,0,0,0,0,183
Great Britain,Quarterly,2022 Q3 (July to September),Number,Heavy goods vehicles,252,0,0,0,0,0,0,0,252
Great Britain,Quarterly,2022 Q4 (October to December),Number,Heavy goods vehicles,297,0,0,0,0,0,0,0,297
Great Britain,Monthly,January 2010,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,February 2010,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,March 2010,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,April 2010,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,May 2010,Number,Heavy goods vehicles,3,0,0,0,0,0,0,0,3
Great Britain,Monthly,June 2010,Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
Great Britain,Monthly,July 2010,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,August 2010,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,September 2010,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,October 2010,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,November 2010,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,December 2010,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,January 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,February 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,March 2011,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,April 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,May 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,June 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,July 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,August 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,September 2011,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,October 2011,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,November 2011,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,December 2011,Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
Great Britain,Monthly,January 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,February 2012,Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
Great Britain,Monthly,March 2012,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,April 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,May 2012,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,June 2012,Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
Great Britain,Monthly,July 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,August 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,September 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,October 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,November 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,December 2012,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,January 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,February 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,March 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,April 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,May 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,June 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,July 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,August 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,September 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,October 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,November 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,December 2013,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,January 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,February 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,March 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,April 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,May 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,June 2014,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,July 2014,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,August 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,September 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,October 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,November 2014,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,December 2014,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,January 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,February 2015,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,March 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,April 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,May 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,June 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,July 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,August 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,September 2015,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,October 2015,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,November 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,December 2015,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,January 2016,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,February 2016,Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
Great Britain,Monthly,March 2016,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,April 2016,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,May 2016,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,June 2016,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,July 2016,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,August 2016,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,September 2016,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,October 2016,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,November 2016,Number,Heavy goods vehicles,4,0,0,0,0,0,0,0,4
Great Britain,Monthly,December 2016,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,January 2017,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,February 2017,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,March 2017,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,April 2017,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,May 2017,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,June 2017,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,July 2017,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,August 2017,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,September 2017,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,October 2017,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,November 2017,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,December 2017,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,January 2018,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,February 2018,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,March 2018,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,April 2018,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,May 2018,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,June 2018,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,July 2018,Number,Heavy goods vehicles,10,0,0,0,0,0,0,0,10
Great Britain,Monthly,August 2018,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,September 2018,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,October 2018,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,November 2018,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,December 2018,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,January 2019,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,February 2019,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,March 2019,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,April 2019,Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
Great Britain,Monthly,May 2019,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,June 2019,Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
Great Britain,Monthly,July 2019,Number,Heavy goods vehicles,3,0,0,0,0,0,0,0,3
Great Britain,Monthly,August 2019,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,September 2019,Number,Heavy goods vehicles,5,0,0,0,0,0,0,0,5
Great Britain,Monthly,October 2019,Number,Heavy goods vehicles,4,0,0,0,0,0,0,0,4
Great Britain,Monthly,November 2019,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,December 2019,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,January 2020,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,February 2020,Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
Great Britain,Monthly,March 2020,Number,Heavy goods vehicles,1,0,0,0,0,0,0,0,1
Great Britain,Monthly,April 2020,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,May 2020,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,June 2020,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,July 2020,Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
Great Britain,Monthly,August 2020,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,September 2020,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,October 2020,Number,Heavy goods vehicles,5,0,0,0,0,0,0,0,5
Great Britain,Monthly,November 2020,Number,Heavy goods vehicles,3,0,0,0,0,0,0,0,3
Great Britain,Monthly,December 2020,Number,Heavy goods vehicles,2,0,0,0,0,0,0,0,2
Great Britain,Monthly,January 2021,Number,Heavy goods vehicles,0,0,0,0,0,0,0,0,0
Great Britain,Monthly,February 2021,Number,Heavy goods vehicles,6,0,0,0,0,0,0,0,6
Great Britain,Monthly,March 2021,Number,Heavy goods vehicles,24,0,0,0,0,0,0,0,24
Great Britain,Monthly,April 2021,Number,Heavy goods vehicles,8,0,0,0,0,0,0,0,8
Great Britain,Monthly,May 2021,Number,Heavy goods vehicles,5,0,0,0,0,0,0,0,5
Great Britain,Monthly,June 2021,Number,Heavy goods vehicles,21,0,0,0,0,0,0,0,21
Great Britain,Monthly,July 2021,Number,Heavy goods vehicles,13,0,0,0,0,0,0,0,13
Great Britain,Monthly,August 2021,Number,Heavy goods vehicles,6,0,0,0,0,0,0,0,6
Great Britain,Monthly,September 2021,Number,Heavy goods vehicles,7,0,0,0,0,0,0,0,7
Great Britain,Monthly,October 2021,Number,Heavy goods vehicles,16,0,0,0,0,0,0,0,16
Great Britain,Monthly,November 2021,Number,Heavy goods vehicles,31,0,0,0,0,0,0,0,31
Great Britain,Monthly,December 2021,Number,Heavy goods vehicles,4,0,0,0,0,0,0,0,4
Great Britain,Monthly,January 2022,Number,Heavy goods vehicles,11,0,0,0,0,0,0,0,11
Great Britain,Monthly,February 2022,Number,Heavy goods vehicles,18,0,0,0,0,0,0,0,18
Great Britain,Monthly,March 2022,Number,Heavy goods vehicles,38,0,0,0,0,0,0,0,38
Great Britain,Monthly,April 2022,Number,Heavy goods vehicles,25,0,0,0,0,0,0,0,25
Great Britain,Monthly,May 2022,Number,Heavy goods vehicles,38,0,0,0,0,0,0,0,38
Great Britain,Monthly,June 2022,Number,Heavy goods vehicles,120,0,0,0,0,0,0,0,120
Great Britain,Monthly,July 2022,Number,Heavy goods vehicles,20,0,0,0,0,0,0,0,20
Great Britain,Monthly,August 2022,Number,Heavy goods vehicles,81,0,0,0,0,0,0,0,81
Great Britain,Monthly,September 2022,Number,Heavy goods vehicles,151,0,0,0,0,0,0,0,151
Great Britain,Monthly,October 2022,Number,Heavy goods vehicles,83,0,0,0,0,0,0,0,83
Great Britain,Monthly,November 2022,Number,Heavy goods vehicles,156,0,0,0,0,0,0,0,156
Great Britain,Monthly,December 2022,Number,Heavy goods vehicles,58,0,0,0,0,0,0,0,58
Great Britain,Annual,2010,Number,Light goods vehicles,157,0,0,0,0,0,0,0,157
Great Britain,Annual,2011,Number,Light goods vehicles,204,0,0,0,0,0,0,0,204
Great Britain,Annual,2012,Number,Light goods vehicles,399,0,0,0,0,0,0,0,399
Great Britain,Annual,2013,Number,Light goods vehicles,287,0,0,0,0,0,0,1,288
Great Britain,Annual,2014,Number,Light goods vehicles,778,7,0,0,0,0,0,0,785
Great Britain,Annual,2015,Number,Light goods vehicles,901,98,0,0,0,0,0,1,"1,000"
Great Britain,Annual,2016,Number,Light goods vehicles,"1,025",76,0,0,0,0,0,0,"1,101"
Great Britain,Annual,2017,Number,Light goods vehicles,"1,242",94,0,0,0,0,0,0,"1,336"
Great Britain,Annual,2018,Number,Light goods vehicles,"1,447",147,0,0,0,0,0,0,"1,594"
Great Britain,Annual,2019,Number,Light goods vehicles,"3,397",206,0,0,0,0,0,0,"3,603"
Great Britain,Annual,2020,Number,Light goods vehicles,"5,623",320,0,233,4,0,0,1,"6,181"
Great Britain,Annual,2021,Number,Light goods vehicles,"12,890",121,0,"1,060",2,0,0,0,"14,073"
Great Britain,Annual,2022,Number,Light goods vehicles,"17,400",0,0,571,0,0,0,1,"17,972"
Great Britain,Quarterly,2010 Q1 (January to March),Number,Light goods vehicles,29,0,0,0,0,0,0,0,29
Great Britain,Quarterly,2010 Q2 (April to June),Number,Light goods vehicles,47,0,0,0,0,0,0,0,47
Great Britain,Quarterly,2010 Q3 (July to September),Number,Light goods vehicles,45,0,0,0,0,0,0,0,45
Great Britain,Quarterly,2010 Q4 (October to December),Number,Light goods vehicles,36,0,0,0,0,0,0,0,36
Great Britain,Quarterly,2011 Q1 (January to March),Number,Light goods vehicles,61,0,0,0,0,0,0,0,61
Great Britain,Quarterly,2011 Q2 (April to June),Number,Light goods vehicles,28,0,0,0,0,0,0,0,28
Great Britain,Quarterly,2011 Q3 (July to September),Number,Light goods vehicles,38,0,0,0,0,0,0,0,38
Great Britain,Quarterly,2011 Q4 (October to December),Number,Light goods vehicles,77,0,0,0,0,0,0,0,77
Great Britain,Quarterly,2012 Q1 (January to March),Number,Light goods vehicles,84,0,0,0,0,0,0,0,84
Great Britain,Quarterly,2012 Q2 (April to June),Number,Light goods vehicles,95,0,0,0,0,0,0,0,95
Great Britain,Quarterly,2012 Q3 (July to September),Number,Light goods vehicles,141,0,0,0,0,0,0,0,141
Great Britain,Quarterly,2012 Q4 (October to December),Number,Light goods vehicles,79,0,0,0,0,0,0,0,79
Great Britain,Quarterly,2013 Q1 (January to March),Number,Light goods vehicles,62,0,0,0,0,0,0,0,62
Great Britain,Quarterly,2013 Q2 (April to June),Number,Light goods vehicles,93,0,0,0,0,0,0,0,93
Great Britain,Quarterly,2013 Q3 (July to September),Number,Light goods vehicles,67,0,0,0,0,0,0,0,67
Great Britain,Quarterly,2013 Q4 (October to December),Number,Light goods vehicles,65,0,0,0,0,0,0,1,66
Great Britain,Quarterly,2014 Q1 (January to March),Number,Light goods vehicles,91,0,0,0,0,0,0,0,91
Great Britain,Quarterly,2014 Q2 (April to June),Number,Light goods vehicles,260,0,0,0,0,0,0,0,260
Great Britain,Quarterly,2014 Q3 (July to September),Number,Light goods vehicles,192,3,0,0,0,0,0,0,195
Great Britain,Quarterly,2014 Q4 (October to December),Number,Light goods vehicles,235,4,0,0,0,0,0,0,239
Great Britain,Quarterly,2015 Q1 (January to March),Number,Light goods vehicles,198,79,0,0,0,0,0,0,277
Great Britain,Quarterly,2015 Q2 (April to June),Number,Light goods vehicles,263,5,0,0,0,0,0,1,269
Great Britain,Quarterly,2015 Q3 (July to September),Number,Light goods vehicles,252,4,0,0,0,0,0,0,256
Great Britain,Quarterly,2015 Q4 (October to December),Number,Light goods vehicles,188,10,0,0,0,0,0,0,198
Great Britain,Quarterly,2016 Q1 (January to March),Number,Light goods vehicles,253,20,0,0,0,0,0,0,273
Great Britain,Quarterly,2016 Q2 (April to June),Number,Light goods vehicles,271,21,0,0,0,0,0,0,292
Great Britain,Quarterly,2016 Q3 (July to September),Number,Light goods vehicles,291,16,0,0,0,0,0,0,307
Great Britain,Quarterly,2016 Q4 (October to December),Number,Light goods vehicles,210,19,0,0,0,0,0,0,229
Great Britain,Quarterly,2017 Q1 (January to March),Number,Light goods vehicles,323,31,0,0,0,0,0,0,354
Great Britain,Quarterly,2017 Q2 (April to June),Number,Light goods vehicles,264,12,0,0,0,0,0,0,276
Great Britain,Quarterly,2017 Q3 (July to September),Number,Light goods vehicles,357,22,0,0,0,0,0,0,379
Great Britain,Quarterly,2017 Q4 (October to December),Number,Light goods vehicles,298,29,0,0,0,0,0,0,327
Great Britain,Quarterly,2018 Q1 (January to March),Number,Light goods vehicles,428,67,0,0,0,0,0,0,495
Great Britain,Quarterly,2018 Q2 (April to June),Number,Light goods vehicles,275,38,0,0,0,0,0,0,313
Great Britain,Quarterly,2018 Q3 (July to September),Number,Light goods vehicles,366,12,0,0,0,0,0,0,378
Great Britain,Quarterly,2018 Q4 (October to December),Number,Light goods vehicles,378,30,0,0,0,0,0,0,408
Great Britain,Quarterly,2019 Q1 (January to March),Number,Light goods vehicles,677,35,0,0,0,0,0,0,712
Great Britain,Quarterly,2019 Q2 (April to June),Number,Light goods vehicles,706,62,0,0,0,0,0,0,768
Great Britain,Quarterly,2019 Q3 (July to September),Number,Light goods vehicles,807,45,0,0,0,0,0,0,852
Great Britain,Quarterly,2019 Q4 (October to December),Number,Light goods vehicles,"1,207",64,0,0,0,0,0,0,"1,271"
Great Britain,Quarterly,2020 Q1 (January to March),Number,Light goods vehicles,"1,306",70,0,7,0,0,0,0,"1,383"
Great Britain,Quarterly,2020 Q2 (April to June),Number,Light goods vehicles,599,72,0,22,0,0,0,0,693
Great Britain,Quarterly,2020 Q3 (July to September),Number,Light goods vehicles,"1,573",83,0,71,2,0,0,0,"1,729"
